Sequence_ID	Progeny_Cell_ID
16_4_Lung_3_290	16_4_Lung_2_1
16_4_Lung_3_291	16_4_Lung_2_1
16_4_Lung_3_292	16_4_Lung_2_1
16_4_Lung_3_293	16_4_Lung_2_1
16_4_Lung_3_294	16_4_Lung_2_1
16_4_Lung_3_295	16_4_Lung_2_1
16_4_Lung_3_296	16_4_Lung_2_1
16_4_Lung_3_297	16_4_Lung_2_1
16_4_Lung_3_298	16_4_Lung_2_1
16_4_Lung_3_299	16_4_Lung_2_1
16_4_Lung_3_300	16_4_Lung_2_1
16_4_Lung_3_301	16_4_Lung_2_1
16_4_Lung_3_302	16_4_Lung_2_1
16_4_Lung_3_303	16_4_Lung_2_1
16_4_Lung_3_304	16_4_Lung_2_1
16_4_Lung_3_305	16_4_Lung_2_1
16_4_Lung_3_306	16_4_Lung_2_1
16_4_Lung_3_307	16_4_Lung_2_1
16_4_Lung_3_308	16_4_Lung_2_1
16_4_Lung_3_309	16_4_Lung_2_1
16_4_Lung_3_310	16_4_Lung_2_1
16_4_Lung_3_311	16_4_Lung_2_1
16_4_Lung_3_312	16_4_Lung_2_1
16_4_Lung_3_313	16_4_Lung_2_1
16_4_Lung_3_314	16_4_Lung_2_1
16_4_Lung_3_315	16_4_Lung_2_1
16_4_Lung_3_316	16_4_Lung_2_1
16_4_Lung_3_317	16_4_Lung_2_1
16_4_Lung_3_318	16_4_Lung_2_1
16_4_Lung_3_319	16_4_Lung_2_1
16_4_Lung_3_320	16_4_Lung_2_1
16_4_Lung_3_321	16_4_Lung_2_1
16_4_Lung_3_322	16_4_Lung_2_1
16_4_Lung_3_323	16_4_Lung_2_1
16_4_Lung_3_324	16_4_Lung_2_1
16_4_Lung_3_325	16_4_Lung_2_1
16_4_Lung_3_326	16_4_Lung_2_1
16_4_Lung_3_327	16_4_Lung_2_1
16_4_Lung_3_328	16_4_Lung_2_1
16_4_Lung_3_329	16_4_Lung_2_1
16_4_Lung_3_330	16_4_Lung_2_1
16_4_Lung_3_331	16_4_Lung_2_1
16_4_Lung_3_332	16_4_Lung_2_1
16_4_Lung_3_333	16_4_Lung_2_1
16_4_Lung_3_334	16_4_Lung_2_1
16_4_Lung_3_335	16_4_Lung_2_1
16_4_Lung_3_336	16_4_Lung_2_1
16_4_Lung_3_337	16_4_Lung_2_1
16_4_Lung_3_338	16_4_Lung_2_1
16_4_Lung_3_339	16_4_Lung_2_1
16_4_Lung_3_340	16_4_Lung_2_1
16_4_Lung_3_341	16_4_Lung_2_1
16_4_Lung_3_342	16_4_Lung_2_1
16_4_Lung_3_343	16_4_Lung_2_1
16_4_Lung_3_344	16_4_Lung_2_1
16_4_Lung_3_345	16_4_Lung_2_1
16_4_Lung_3_346	16_4_Lung_2_1
16_4_Lung_3_347	16_4_Lung_2_1
16_4_Lung_3_348	16_4_Lung_2_1
16_4_Lung_3_349	16_4_Lung_2_1
16_4_Lung_3_350	16_4_Lung_2_1
16_4_Lung_3_351	16_4_Lung_2_1
16_4_Lung_3_352	16_4_Lung_2_1
16_4_Lung_3_353	16_4_Lung_2_1
16_4_Lung_3_354	16_4_Lung_2_1
16_4_Lung_3_355	16_4_Lung_2_1
16_4_Lung_3_356	16_4_Lung_2_1
16_4_Lung_3_357	16_4_Lung_2_1
16_4_Lung_3_358	16_4_Lung_2_1
16_4_Lung_3_359	16_4_Lung_2_1
16_4_Lung_3_360	16_4_Lung_2_1
16_4_Lung_3_361	16_4_Lung_2_1
16_4_Lung_3_362	16_4_Lung_2_1
16_4_Lung_3_363	16_4_Lung_2_1
16_4_Lung_3_364	16_4_Lung_2_1
16_4_Lung_3_365	16_4_Lung_2_1
16_4_Lung_3_366	16_4_Lung_2_1
16_4_Lung_3_367	16_4_Lung_2_1
16_4_Lung_3_368	16_4_Lung_2_1
16_4_Lung_3_369	16_4_Lung_2_1
16_4_Lung_3_370	16_4_Lung_2_1
16_4_Lung_3_371	16_4_Lung_2_1
16_4_Lung_3_372	16_4_Lung_2_1
16_4_Lung_3_373	16_4_Lung_2_1
16_4_Lung_3_374	16_4_Lung_2_1
16_4_Lung_3_375	16_4_Lung_2_1
16_4_Lung_3_376	16_4_Lung_2_1
16_4_Lung_3_377	16_4_Lung_2_1
16_4_Lung_3_378	16_4_Lung_2_1
16_4_Lung_3_379	16_4_Lung_2_1
16_4_Lung_3_380	16_4_Lung_2_1
16_4_Lung_3_381	16_4_Lung_2_1
16_4_Lung_3_382	16_4_Lung_2_1
16_4_Lung_3_383	16_4_Lung_2_1
16_4_Lung_3_384	16_4_Lung_2_1
16_4_Lung_3_385	16_4_Lung_2_1
16_4_Lung_3_386	16_4_Lung_2_1
16_4_Lung_3_387	16_4_Lung_2_1
16_4_Lung_3_388	16_4_Lung_2_1
16_4_Lung_3_389	16_4_Lung_2_1
16_4_Lung_3_390	16_4_Lung_2_1
16_4_Lung_3_391	16_4_Lung_2_1
16_4_Lung_3_392	16_4_Lung_2_1
16_4_Lung_3_393	16_4_Lung_2_1
16_4_Lung_3_394	16_4_Lung_2_1
16_4_Lung_3_395	16_4_Lung_2_1
16_4_Lung_3_396	16_4_Lung_2_1
16_4_Lung_3_397	16_4_Lung_2_1
16_4_Lung_3_398	16_4_Lung_2_1
16_4_Lung_3_399	16_4_Lung_2_1
16_4_Lung_3_400	16_4_Lung_2_1
16_4_Lung_3_401	16_4_Lung_2_1
16_4_Lung_3_402	16_4_Lung_2_1
16_4_Lung_3_403	16_4_Lung_2_1
16_4_Lung_3_404	16_4_Lung_2_1
16_4_Lung_3_405	16_4_Lung_2_1
16_4_Lung_3_406	16_4_Lung_2_1
16_4_Lung_3_407	16_4_Lung_2_1
16_4_Lung_3_408	16_4_Lung_2_1
16_4_Lung_3_409	16_4_Lung_2_1
16_4_Lung_3_410	16_4_Lung_2_1
16_4_Lung_3_411	16_4_Lung_2_1
16_4_Lung_3_412	16_4_Lung_2_1
16_4_Lung_3_413	16_4_Lung_2_1
16_4_Lung_3_414	16_4_Lung_2_1
16_4_Lung_3_415	16_4_Lung_2_1
16_4_Lung_3_416	16_4_Lung_2_1
16_4_Lung_3_417	16_4_Lung_2_1
16_4_Lung_3_418	16_4_Lung_2_1
16_4_Lung_3_419	16_4_Lung_2_1
16_4_Lung_3_420	16_4_Lung_2_1
16_4_Lung_3_421	16_4_Lung_2_1
16_4_Lung_3_422	16_4_Lung_2_1
16_4_Lung_3_423	16_4_Lung_2_1
16_4_Lung_3_424	16_4_Lung_2_1
16_4_Lung_3_425	16_4_Lung_2_1
16_4_Lung_3_426	16_4_Lung_2_1
16_4_Lung_3_427	16_4_Lung_2_1
16_4_Lung_3_428	16_4_Lung_2_1
16_4_Lung_3_429	16_4_Lung_2_1
16_4_Lung_3_430	16_4_Lung_2_1
16_4_Lung_3_431	16_4_Lung_2_1
16_4_Lung_3_432	16_4_Lung_2_1
16_4_Lung_3_433	16_4_Lung_2_1
16_4_Lung_3_434	16_4_Lung_2_1
16_4_Lung_3_435	16_4_Lung_2_1
16_4_Lung_3_436	16_4_Lung_2_1
16_4_Lung_3_437	16_4_Lung_2_1
16_4_Lung_3_438	16_4_Lung_2_1
16_4_Lung_3_439	16_4_Lung_2_1
16_4_Lung_3_440	16_4_Lung_2_1
16_4_Lung_3_441	16_4_Lung_2_1
16_4_Lung_3_442	16_4_Lung_2_1
16_4_Lung_3_443	16_4_Lung_2_1
16_4_Lung_3_444	16_4_Lung_2_1
16_4_Lung_3_445	16_4_Lung_2_1
16_4_Lung_3_446	16_4_Lung_2_1
16_4_Lung_3_447	16_4_Lung_2_1
16_4_Lung_3_448	16_4_Lung_2_1
16_4_Lung_3_449	16_4_Lung_2_1
16_4_Lung_3_450	16_4_Lung_2_1
16_4_Lung_3_451	16_4_Lung_2_1
16_4_Lung_3_452	16_4_Lung_2_1
16_4_Lung_3_453	16_4_Lung_2_1
16_4_Lung_3_454	16_4_Lung_2_1
16_4_Lung_3_455	16_4_Lung_2_1
16_4_Lung_3_456	16_4_Lung_2_1
16_4_Lung_3_457	16_4_Lung_2_1
16_4_Lung_3_458	16_4_Lung_2_1
16_4_Lung_3_459	16_4_Lung_2_1
16_4_Lung_3_460	16_4_Lung_2_1
16_4_Lung_3_461	16_4_Lung_2_1
16_4_Lung_3_462	16_4_Lung_2_1
16_4_Lung_3_463	16_4_Lung_2_1
16_4_Lung_3_464	16_4_Lung_2_1
16_4_Lung_3_465	16_4_Lung_2_1
16_4_Lung_3_466	16_4_Lung_2_1
16_4_Lung_3_467	16_4_Lung_2_1
16_4_Lung_3_468	16_4_Lung_2_1
16_4_Lung_3_469	16_4_Lung_2_1
16_4_Lung_3_470	16_4_Lung_2_1
16_4_Lung_3_471	16_4_Lung_2_1
16_4_Lung_3_472	16_4_Lung_2_1
16_4_Lung_3_473	16_4_Lung_2_1
16_4_Lung_3_474	16_4_Lung_2_1
16_4_Lung_3_475	16_4_Lung_2_1
16_4_Lung_3_476	16_4_Lung_2_1
16_4_Lung_3_477	16_4_Lung_2_1
16_4_Lung_3_478	16_4_Lung_2_1
16_4_Lung_3_479	16_4_Lung_2_1
16_4_Lung_3_480	16_4_Lung_2_1
16_4_Lung_3_481	16_4_Lung_2_1
16_4_Lung_3_482	16_4_Lung_2_1
16_4_Lung_3_483	16_4_Lung_2_1
16_4_Lung_3_484	16_4_Lung_2_1
16_4_Lung_3_485	16_4_Lung_2_1
16_4_Lung_3_486	16_4_Lung_2_1
16_4_Lung_3_487	16_4_Lung_2_1
16_4_Lung_3_488	16_4_Lung_2_1
16_4_Lung_3_489	16_4_Lung_2_1
16_4_Lung_3_490	16_4_Lung_2_1
16_4_Lung_3_491	16_4_Lung_2_1
16_4_Lung_3_492	16_4_Lung_2_1
16_4_Lung_3_493	16_4_Lung_2_1
16_4_Lung_3_494	16_4_Lung_2_1
16_4_Lung_3_495	16_4_Lung_2_1
16_4_Lung_3_496	16_4_Lung_2_1
16_4_Lung_3_497	16_4_Lung_2_1
16_4_Lung_3_498	16_4_Lung_2_1
16_4_Lung_3_499	16_4_Lung_2_1
16_4_Lung_3_500	16_4_Lung_2_1
16_4_Lung_3_501	16_4_Lung_2_1
16_4_Lung_3_502	16_4_Lung_2_1
16_4_Lung_3_503	16_4_Lung_2_1
16_4_Lung_3_504	16_4_Lung_2_1
16_4_Lung_3_505	16_4_Lung_2_1
16_4_Lung_3_506	16_4_Lung_2_1
16_4_Lung_3_507	16_4_Lung_2_1
16_4_Lung_3_508	16_4_Lung_2_1
16_4_Lung_3_509	16_4_Lung_2_1
16_4_Lung_3_510	16_4_Lung_2_1
16_4_Lung_3_511	16_4_Lung_2_1
16_4_Lung_3_512	16_4_Lung_2_1
16_4_Lung_3_513	16_4_Lung_2_1
16_4_Lung_3_514	16_4_Lung_2_1
16_4_Lung_3_515	16_4_Lung_2_1
16_4_Lung_3_516	16_4_Lung_2_1
16_4_Lung_3_517	16_4_Lung_2_1
16_4_Lung_3_518	16_4_Lung_2_1
16_4_Lung_3_519	16_4_Lung_2_1
16_4_Lung_3_520	16_4_Lung_2_1
16_4_Lung_3_521	16_4_Lung_2_1
16_4_Lung_3_522	16_4_Lung_2_1
16_4_Lung_3_523	16_4_Lung_2_1
16_4_Lung_3_524	16_4_Lung_2_1
16_4_Lung_3_525	16_4_Lung_2_1
16_4_Lung_3_526	16_4_Lung_2_1
16_4_Lung_3_527	16_4_Lung_2_1
16_4_Lung_3_528	16_4_Lung_2_1
16_4_Lung_3_529	16_4_Lung_2_1
16_4_Lung_3_530	16_4_Lung_2_1
16_4_Lung_3_531	16_4_Lung_2_1
16_4_Lung_3_532	16_4_Lung_2_1
16_4_Lung_3_533	16_4_Lung_2_1
16_4_Lung_3_534	16_4_Lung_2_1
16_4_Lung_3_535	16_4_Lung_2_1
16_4_Lung_3_536	16_4_Lung_2_1
16_4_Lung_3_537	16_4_Lung_2_1
16_4_Lung_3_538	16_4_Lung_2_1
16_4_Lung_3_539	16_4_Lung_2_1
16_4_Lung_3_540	16_4_Lung_2_1
16_4_Lung_3_541	16_4_Lung_2_1
16_4_Lung_3_542	16_4_Lung_2_1
16_4_Lung_3_543	16_4_Lung_2_1
16_4_Lung_3_544	16_4_Lung_2_1
16_4_Lung_3_545	16_4_Lung_2_1
16_4_Lung_3_546	16_4_Lung_2_1
16_4_Lung_3_547	16_4_Lung_2_1
16_4_Lung_3_548	16_4_Lung_2_1
16_4_Lung_3_549	16_4_Lung_2_1
16_4_Lung_3_550	16_4_Lung_2_1
16_4_Lung_3_551	16_4_Lung_2_1
16_4_Lung_3_552	16_4_Lung_2_1
16_4_Lung_3_553	16_4_Lung_2_1
16_4_Lung_3_554	16_4_Lung_2_1
16_4_Lung_3_555	16_4_Lung_2_1
16_4_Lung_3_556	16_4_Lung_2_1
16_4_Lung_3_557	16_4_Lung_2_1
16_4_Lung_3_558	16_4_Lung_2_1
16_4_Lung_3_559	16_4_Lung_2_1
16_4_Lung_3_560	16_4_Lung_2_1
16_4_Lung_3_561	16_4_Lung_2_1
16_4_Lung_3_562	16_4_Lung_2_1
16_4_Lung_3_563	16_4_Lung_2_1
16_4_Lung_3_564	16_4_Lung_2_1
16_4_Lung_3_565	16_4_Lung_2_1
16_4_Lung_3_566	16_4_Lung_2_1
16_4_Lung_3_567	16_4_Lung_2_1
16_4_Lung_3_568	16_4_Lung_2_1
16_4_Lung_3_569	16_4_Lung_2_1
16_4_Lung_3_570	16_4_Lung_2_1
16_4_Lung_3_571	16_4_Lung_2_1
16_4_Lung_3_572	16_4_Lung_2_1
16_4_Lung_3_573	16_4_Lung_2_1
16_4_Lung_3_574	16_4_Lung_2_1
16_4_Lung_3_575	16_4_Lung_2_1
16_4_Lung_3_576	16_4_Lung_2_1
16_4_Lung_3_577	16_4_Lung_2_1
16_4_Lung_3_578	16_4_Lung_2_1
16_4_Lung_3_579	16_4_Lung_2_1
16_4_Lung_3_580	16_4_Lung_2_1
16_4_Lung_3_581	16_4_Lung_2_1
16_4_Lung_3_582	16_4_Lung_2_1
16_4_Lung_3_583	16_4_Lung_2_1
16_4_Lung_3_584	16_4_Lung_2_1
16_4_Lung_3_585	16_4_Lung_2_1
16_4_Lung_3_586	16_4_Lung_2_1
16_4_Lung_3_587	16_4_Lung_2_1
16_4_Lung_3_588	16_4_Lung_2_1
16_4_Lung_3_589	16_4_Lung_2_1
16_4_Lung_3_590	16_4_Lung_2_1
16_4_Lung_3_591	16_4_Lung_2_1
16_4_Lung_3_592	16_4_Lung_2_1
16_4_Lung_3_593	16_4_Lung_2_1
16_4_Lung_3_594	16_4_Lung_2_1
16_4_Lung_3_595	16_4_Lung_2_1
16_4_Lung_3_596	16_4_Lung_2_1
16_4_Lung_3_597	16_4_Lung_2_1
16_4_Lung_3_598	16_4_Lung_2_1
16_4_Lung_3_599	16_4_Lung_2_1
16_4_Lung_3_600	16_4_Lung_2_1
16_4_Lung_3_601	16_4_Lung_2_1
16_4_Lung_3_602	16_4_Lung_2_1
16_4_Lung_3_603	16_4_Lung_2_1
16_4_Lung_3_604	16_4_Lung_2_1
16_4_Lung_3_605	16_4_Lung_2_1
16_4_Lung_3_606	16_4_Lung_2_1
16_4_Lung_3_607	16_4_Lung_2_1
16_4_Lung_3_608	16_4_Lung_2_1
16_4_Lung_3_609	16_4_Lung_2_1
16_4_Lung_3_610	16_4_Lung_2_1
16_4_Lung_3_611	16_4_Lung_2_1
16_4_Lung_3_612	16_4_Lung_2_1
16_4_Lung_3_613	16_4_Lung_2_1
16_4_Lung_3_614	16_4_Lung_2_1
16_4_Lung_3_615	16_4_Lung_2_1
16_4_Lung_3_616	16_4_Lung_2_1
16_4_Lung_3_617	16_4_Lung_2_1
16_4_Lung_3_618	16_4_Lung_2_1
16_4_Lung_3_619	16_4_Lung_2_1
16_4_Lung_3_620	16_4_Lung_2_1
16_4_Lung_3_621	16_4_Lung_2_1
16_4_Lung_3_622	16_4_Lung_2_1
16_4_Lung_3_623	16_4_Lung_2_1
16_4_Lung_3_624	16_4_Lung_2_1
16_4_Lung_3_625	16_4_Lung_2_1
16_4_Lung_3_626	16_4_Lung_2_1
16_4_Lung_3_627	16_4_Lung_2_1
16_4_Lung_3_628	16_4_Lung_2_1
16_4_Lung_3_629	16_4_Lung_2_1
16_4_Lung_3_630	16_4_Lung_2_1
16_4_Lung_3_631	16_4_Lung_2_1
16_4_Lung_3_632	16_4_Lung_2_1
16_4_Lung_3_633	16_4_Lung_2_1
16_4_Lung_3_634	16_4_Lung_2_1
16_4_Lung_3_635	16_4_Lung_2_1
16_4_Lung_3_636	16_4_Lung_2_1
16_4_Lung_3_637	16_4_Lung_2_1
16_4_Lung_3_638	16_4_Lung_2_1
16_4_Lung_3_639	16_4_Lung_2_1
16_4_Lung_3_640	16_4_Lung_2_1
16_4_Lung_3_641	16_4_Lung_2_1
16_4_Lung_3_642	16_4_Lung_2_1
16_4_Lung_3_643	16_4_Lung_2_1
16_4_Lung_3_644	16_4_Lung_2_1
16_4_Lung_3_645	16_4_Lung_2_1
16_4_Lung_3_646	16_4_Lung_2_1
16_4_Lung_3_647	16_4_Lung_2_1
16_4_Lung_3_648	16_4_Lung_2_1
16_4_Lung_3_649	16_4_Lung_2_1
16_4_Lung_3_650	16_4_Lung_2_1
16_4_Lung_3_651	16_4_Lung_2_1
16_4_Lung_3_652	16_4_Lung_2_1
16_4_Lung_3_653	16_4_Lung_2_1
16_4_Lung_3_654	16_4_Lung_2_1
16_4_Lung_3_655	16_4_Lung_2_1
16_4_Lung_3_656	16_4_Lung_2_1
16_4_Lung_3_657	16_4_Lung_2_1
16_4_Lung_3_658	16_4_Lung_2_1
16_4_Lung_3_659	16_4_Lung_2_1
16_4_Lung_3_660	16_4_Lung_2_1
16_4_Lung_3_661	16_4_Lung_2_1
16_4_Lung_3_662	16_4_Lung_2_1
16_4_Lung_3_663	16_4_Lung_2_1
16_4_Lung_3_664	16_4_Lung_2_1
16_4_Lung_3_665	16_4_Lung_2_1
16_4_Lung_3_666	16_4_Lung_2_1
16_4_Lung_3_667	16_4_Lung_2_1
16_4_Lung_3_668	16_4_Lung_2_1
16_4_Lung_3_669	16_4_Lung_2_1
16_4_Lung_3_670	16_4_Lung_2_1
16_4_Lung_3_671	16_4_Lung_2_1
16_4_Lung_3_672	16_4_Lung_2_1
16_4_Lung_3_673	16_4_Lung_2_1
16_4_Lung_3_674	16_4_Lung_2_1
16_4_Lung_3_675	16_4_Lung_2_1
16_4_Lung_3_676	16_4_Lung_2_1
16_4_Lung_3_677	16_4_Lung_2_1
16_4_Lung_3_678	16_4_Lung_2_1
16_4_Lung_3_679	16_4_Lung_2_1
16_4_Lung_3_680	16_4_Lung_2_1
16_4_Lung_3_681	16_4_Lung_2_1
16_4_Lung_3_682	16_4_Lung_2_1
16_4_Lung_3_683	16_4_Lung_2_1
16_4_Lung_3_684	16_4_Lung_2_1
16_4_Lung_3_685	16_4_Lung_2_1
16_4_Lung_3_686	16_4_Lung_2_1
16_4_Lung_3_687	16_4_Lung_2_1
16_4_Lung_3_688	16_4_Lung_2_1
16_4_Lung_3_689	16_4_Lung_2_1
16_4_Lung_3_690	16_4_Lung_2_1
16_4_Lung_3_691	16_4_Lung_2_1
16_4_Lung_3_692	16_4_Lung_2_1
16_4_Lung_3_693	16_4_Lung_2_1
16_4_Lung_3_694	16_4_Lung_2_1
16_4_Lung_3_695	16_4_Lung_2_1
16_4_Lung_3_696	16_4_Lung_2_1
16_4_Lung_3_697	16_4_Lung_2_1
16_4_Lung_3_698	16_4_Lung_2_1
16_4_Lung_3_699	16_4_Lung_2_1
16_4_Lung_3_700	16_4_Lung_2_1
16_4_Lung_3_701	16_4_Lung_2_1
16_4_Lung_3_702	16_4_Lung_2_1
16_4_Lung_3_703	16_4_Lung_2_1
16_4_Lung_3_704	16_4_Lung_2_1
16_4_Lung_3_705	16_4_Lung_2_1
16_4_Lung_3_706	16_4_Lung_2_1
16_4_Lung_3_707	16_4_Lung_2_1
16_4_Lung_3_708	16_4_Lung_2_1
16_4_Lung_3_709	16_4_Lung_2_1
16_4_Lung_3_710	16_4_Lung_2_1
16_4_Lung_3_711	16_4_Lung_2_1
16_4_Lung_3_712	16_4_Lung_2_1
16_4_Lung_3_713	16_4_Lung_2_1
16_4_Lung_3_714	16_4_Lung_2_1
16_4_Lung_3_715	16_4_Lung_2_1
16_4_Lung_3_716	16_4_Lung_2_1
16_4_Lung_3_717	16_4_Lung_2_1
16_4_Lung_3_718	16_4_Lung_2_1
16_4_Lung_3_719	16_4_Lung_2_1
16_4_Lung_3_720	16_4_Lung_2_1
16_4_Lung_3_721	16_4_Lung_2_1
16_4_Lung_3_722	16_4_Lung_2_1
16_4_Lung_3_723	16_4_Lung_2_1
16_4_Lung_3_724	16_4_Lung_2_1
16_4_Lung_3_725	16_4_Lung_2_1
16_4_Lung_3_726	16_4_Lung_2_1
16_4_Lung_3_727	16_4_Lung_2_1
16_4_Lung_3_728	16_4_Lung_2_1
16_4_Lung_3_729	16_4_Lung_2_1
16_4_Lung_3_730	16_4_Lung_2_1
16_4_Lung_3_731	16_4_Lung_2_1
16_4_Lung_3_732	16_4_Lung_2_1
16_4_Lung_3_733	16_4_Lung_2_1
16_4_Lung_3_734	16_4_Lung_2_1
16_4_Lung_3_735	16_4_Lung_2_1
16_4_Lung_3_736	16_4_Lung_2_1
16_4_Lung_3_737	16_4_Lung_2_1
16_4_Lung_3_738	16_4_Lung_2_1
16_4_Lung_3_739	16_4_Lung_2_1
16_4_Lung_3_740	16_4_Lung_2_1
16_4_Lung_3_741	16_4_Lung_2_1
16_4_Lung_3_742	16_4_Lung_2_1
16_4_Lung_3_743	16_4_Lung_2_1
16_4_Lung_3_744	16_4_Lung_2_1
16_4_Lung_3_745	16_4_Lung_2_1
16_4_Lung_3_746	16_4_Lung_2_1
16_4_Lung_3_747	16_4_Lung_2_1
16_4_Lung_3_748	16_4_Lung_2_1
16_4_Lung_3_749	16_4_Lung_2_1
16_4_Lung_3_750	16_4_Lung_2_1
16_4_Lung_3_751	16_4_Lung_2_1
16_4_Lung_3_752	16_4_Lung_2_1
16_4_Lung_3_753	16_4_Lung_2_1
16_4_Lung_3_754	16_4_Lung_2_1
16_4_Lung_3_755	16_4_Lung_2_1
16_4_Lung_3_756	16_4_Lung_2_1
16_4_Lung_3_757	16_4_Lung_2_1
16_4_Lung_3_758	16_4_Lung_2_1
16_4_Lung_3_759	16_4_Lung_2_1
16_4_Lung_3_760	16_4_Lung_2_1
16_4_Lung_3_761	16_4_Lung_2_1
16_4_Lung_3_762	16_4_Lung_2_1
16_4_Lung_3_763	16_4_Lung_2_1
16_4_Lung_3_764	16_4_Lung_2_1
16_4_Lung_3_765	16_4_Lung_2_1
16_4_Lung_3_766	16_4_Lung_2_1
16_4_Lung_3_767	16_4_Lung_2_1
16_4_Lung_3_768	16_4_Lung_2_1
16_4_Lung_3_769	16_4_Lung_2_1
16_4_Lung_3_770	16_4_Lung_2_1
16_4_Lung_3_771	16_4_Lung_2_1
16_4_Lung_3_772	16_4_Lung_2_1
16_4_Lung_3_773	16_4_Lung_2_1
16_4_Lung_3_774	16_4_Lung_2_1
16_4_Lung_3_775	16_4_Lung_2_1
16_4_Lung_3_776	16_4_Lung_2_1
16_4_Lung_3_777	16_4_Lung_2_1
16_4_Lung_3_778	16_4_Lung_2_1
16_4_Lung_3_779	16_4_Lung_2_1
16_4_Lung_3_780	16_4_Lung_2_1
16_4_Lung_3_781	16_4_Lung_2_1
16_4_Lung_3_782	16_4_Lung_2_1
16_4_Lung_3_783	16_4_Lung_2_1
16_4_Lung_3_784	16_4_Lung_2_1
16_4_Lung_3_785	16_4_Lung_2_1
16_4_Lung_3_786	16_4_Lung_2_1
16_4_Lung_3_787	16_4_Lung_2_1
16_4_Lung_3_788	16_4_Lung_2_1
16_4_Lung_3_789	16_4_Lung_2_2
16_4_Lung_3_790	16_4_Lung_2_2
16_4_Lung_3_791	16_4_Lung_2_2
16_4_Lung_3_792	16_4_Lung_2_2
16_4_Lung_3_793	16_4_Lung_2_2
16_4_Lung_3_794	16_4_Lung_2_2
16_4_Lung_3_795	16_4_Lung_2_2
16_4_Lung_3_796	16_4_Lung_2_2
16_4_Lung_3_797	16_4_Lung_2_2
16_4_Lung_3_798	16_4_Lung_2_2
16_4_Lung_3_799	16_4_Lung_2_2
16_4_Lung_3_800	16_4_Lung_2_2
16_4_Lung_3_801	16_4_Lung_2_2
16_4_Lung_3_802	16_4_Lung_2_2
16_4_Lung_3_803	16_4_Lung_2_2
16_4_Lung_3_804	16_4_Lung_2_2
16_4_Lung_3_805	16_4_Lung_2_2
16_4_Lung_3_806	16_4_Lung_2_2
16_4_Lung_3_807	16_4_Lung_2_2
16_4_Lung_3_808	16_4_Lung_2_2
16_4_Lung_3_809	16_4_Lung_2_2
16_4_Lung_3_810	16_4_Lung_2_2
16_4_Lung_3_811	16_4_Lung_2_2
16_4_Lung_3_812	16_4_Lung_2_2
16_4_Lung_3_813	16_4_Lung_2_2
16_4_Lung_3_814	16_4_Lung_2_2
16_4_Lung_3_815	16_4_Lung_2_2
16_4_Lung_3_816	16_4_Lung_2_2
16_4_Lung_3_817	16_4_Lung_2_2
16_4_Lung_3_818	16_4_Lung_2_2
16_4_Lung_3_819	16_4_Lung_2_2
16_4_Lung_3_820	16_4_Lung_2_2
16_4_Lung_3_821	16_4_Lung_2_2
16_4_Lung_3_822	16_4_Lung_2_2
16_4_Lung_3_823	16_4_Lung_2_2
16_4_Lung_3_824	16_4_Lung_2_2
16_4_Lung_3_825	16_4_Lung_2_2
16_4_Lung_3_826	16_4_Lung_2_2
16_4_Lung_3_827	16_4_Lung_2_2
16_4_Lung_3_828	16_4_Lung_2_2
16_4_Lung_3_829	16_4_Lung_2_2
16_4_Lung_3_830	16_4_Lung_2_2
16_4_Lung_3_831	16_4_Lung_2_2
16_4_Lung_3_832	16_4_Lung_2_2
16_4_Lung_3_833	16_4_Lung_2_2
16_4_Lung_3_834	16_4_Lung_2_2
16_4_Lung_3_835	16_4_Lung_2_2
16_4_Lung_3_836	16_4_Lung_2_2
16_4_Lung_3_837	16_4_Lung_2_2
16_4_Lung_3_838	16_4_Lung_2_2
16_4_Lung_3_839	16_4_Lung_2_2
16_4_Lung_3_840	16_4_Lung_2_2
16_4_Lung_3_841	16_4_Lung_2_2
16_4_Lung_3_842	16_4_Lung_2_2
16_4_Lung_3_843	16_4_Lung_2_2
16_4_Lung_3_844	16_4_Lung_2_2
16_4_Lung_3_845	16_4_Lung_2_2
16_4_Lung_3_846	16_4_Lung_2_2
16_4_Lung_3_847	16_4_Lung_2_2
16_4_Lung_3_848	16_4_Lung_2_2
16_4_Lung_3_849	16_4_Lung_2_2
16_4_Lung_3_850	16_4_Lung_2_2
16_4_Lung_3_851	16_4_Lung_2_2
16_4_Lung_3_852	16_4_Lung_2_2
16_4_Lung_3_853	16_4_Lung_2_2
16_4_Lung_3_854	16_4_Lung_2_2
16_4_Lung_3_855	16_4_Lung_2_2
16_4_Lung_3_856	16_4_Lung_2_2
16_4_Lung_3_857	16_4_Lung_2_2
16_4_Lung_3_858	16_4_Lung_2_2
16_4_Lung_3_859	16_4_Lung_2_2
16_4_Lung_3_860	16_4_Lung_2_2
16_4_Lung_3_861	16_4_Lung_2_2
16_4_Lung_3_862	16_4_Lung_2_2
16_4_Lung_3_863	16_4_Lung_2_2
16_4_Lung_3_864	16_4_Lung_2_2
16_4_Lung_3_865	16_4_Lung_2_2
16_4_Lung_3_866	16_4_Lung_2_2
16_4_Lung_3_867	16_4_Lung_2_2
16_4_Lung_3_868	16_4_Lung_2_2
16_4_Lung_3_869	16_4_Lung_2_2
16_4_Lung_3_870	16_4_Lung_2_2
16_4_Lung_3_871	16_4_Lung_2_2
