Gene_name	Bifidobacterium adolescentis	Bifidobacterium angulatum DSM 20098 JCM 7096	Bifidobacterium animalis	Bifidobacterium animalis subsp animalis YL2	Bifidobacterium animalis subsp. lactis BLC1	Bifidobacterium bifidum NCIMB 41171	Bifidobacterium breve	Bifidobacterium catenulatum DSM 16992 JCM 1194 LMG 11043	Bifidobacterium catenulatum subsp. kashiwanohense JCM 15439 DSM 21854	Bifidobacterium dentium ATCC27678	Bifidobacterium longum JMC1217	Bifidobacterium longum subsp. longum JCM 1217	Bifidobacterium pseudocatenulatum	Bifidobacterium pseudolongum	Bifidobacterium thermophilum	Bifidobacterium-infantis-subsp-suis-DSM20211	Bifidobacterium-longum-infantis-subsp-infantis-ATCC15697
BLON_RS06410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS06995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS07995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BLON_RS08275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
